Date,AAPL,MSFT,NVDA,GOOGL,CRM,ADBE,INTC,ORCL,IBM,AMD,QCOM,ADSK,PANW,SNPS,CDNS,ANET,NOW,FTNT,WDAY,TEAM,NET,DOCU,ZM,CRWD,ZS,OKTA,TWLO,JPM,BAC,GS,V,AXP,COF,MS,SCHW,TROW,BK,STT,BLK,KEY,RF,CFG,FITB,HBAN,JNJ,UNH,PFE,ABBV,CI,HUM,BMY,GILD,REGN,ILMN,ZTS,VRTX,EXAS,HSIC,TECH,AMZN,HD,MCD,EBAY,BBY,F,GM,DG,DLTR,ROST,TJX,LULU,MAR,HLT,KMX,ULTA,DHI,LEN,PG,KO,WMT,MDLZ,KMB,TGT,HSY,GIS,CL,EL,CLX,ADM,STZ,XOM,CVX,COP,HAL,SLB,OXY,EOG,VLO,MPC,APA,DVN,CAT,BA,GE,DAL,LUV,MMM,DE,EMR,ETN,ITW,ROK,PH,CMI,FDX,UPS,PWR,URI,JCI,META,NFLX,DIS,T,CMCSA,CHTR,EA,TTWO,WBD,LYV,OMC,LIN,NEM,FCX,DOW,APD,ECL,SHW,NUE,DD,PPG,AA,VMC,MLM,NEE,DUK,SO,AEP,EXC,SRE,ED,PPL,D,XEL,WEC,ES,SPG,PLD,O,WELL,AVB,EQR,DLR,VTR,PSA,ARE
2017-07-28,37.375000,73.040001,4.109750,47.916500,90.620003,146.729996,35.310001,50.299999,137.944550,13.950000,52.880001,111.500000,22.283333,76.430000,37.009998,9.400000,22.330000,7.494000,103.250000,37.139999,18.000000,39.730000,62.000000,58.000000,33.000000,22.370001,29.910000,91.279999,24.030001,223.610001,99.150002,84.800003,84.970001,46.660000,42.549999,82.349998,52.660000,93.169998,424.000000,17.910000,14.500000,34.939999,26.379999,13.170000,131.850006,191.149994,31.451612,70.440002,173.970001,233.080002,55.270000,75.940002,508.709991,170.155640,62.209999,154.149994,39.470001,71.729408,29.125000,51.001999,148.080002,155.850006,35.939999,57.639999,11.170000,35.770000,74.750000,71.800003,54.869999,34.799999,61.830002,103.339996,62.459999,66.790001,248.600006,35.849998,49.906670,90.209999,46.009998,26.603333,43.930000,122.449997,56.110001,106.070000,55.330002,72.540001,99.000000,132.770004,41.779999,194.589996,79.599998,108.120003,45.259998,42.930000,68.459999,62.730000,95.419998,66.690002,54.980000,50.009998,33.209999,114.099998,241.270004,122.350929,50.330002,56.560001,166.989960,128.910004,59.529999,78.430000,140.830002,164.470001,164.750000,167.220001,208.039993,109.660004,33.580002,119.730003,39.639999,172.449997,18.403999,109.959999,29.456194,37.038425,370.260010,118.250000,80.099998,26.799999,37.480000,78.900002,132.259995,37.060001,14.600000,49.799999,143.490005,131.919998,114.126663,57.459999,39.113121,106.029999,35.639999,124.000000,226.500000,36.279999,84.910004,47.509998,70.430000,27.389444,56.520000,82.379997,38.180000,76.989998,47.160000,62.360001,60.529999,160.520004,61.549999,55.426357,73.070000,192.500000,67.709999,113.180000,67.120003,202.839996,120.400002
2017-07-31,37.182499,72.699997,4.062750,47.275002,90.800003,146.490005,35.470001,49.930000,138.307846,13.610000,53.189999,110.790001,21.963333,76.570000,36.900002,9.330625,22.090000,7.382000,102.110001,35.820000,18.000000,39.730000,62.000000,58.000000,33.000000,21.950001,29.170000,91.800003,24.120001,225.330002,99.559998,85.230003,86.180000,46.900002,42.900002,82.720001,53.029999,93.230003,426.529999,18.040001,14.600000,35.080002,26.700001,13.250000,132.720001,191.809998,31.461102,69.910004,173.559998,231.199997,56.900002,76.089996,491.619995,169.114792,62.520000,151.820007,38.799999,71.454903,28.977501,49.389000,149.600006,155.139999,35.730000,58.340000,11.220000,35.980000,75.160004,72.080002,55.320000,35.154999,61.639999,104.190002,62.529999,66.250000,251.210007,35.689999,49.916187,90.820000,45.840000,26.663334,44.020000,123.160004,56.669998,105.309998,55.660000,72.199997,98.989998,133.490005,42.180000,193.350006,80.040001,109.190002,45.369999,42.439999,68.599998,61.930000,95.139999,68.970001,55.990002,49.480000,33.310001,113.949997,242.460007,122.734322,49.360001,55.509998,168.202347,128.279999,59.610001,78.250000,140.710007,165.029999,165.979996,167.899994,208.029999,110.290001,33.730000,118.959999,38.950001,169.250000,18.166000,109.930000,29.456194,37.910027,391.970001,116.739998,79.480003,24.600000,37.270000,78.739998,130.160004,37.169998,14.620000,49.799999,142.149994,131.669998,112.423332,57.669998,38.255585,105.250000,36.400002,123.120003,226.429993,36.522499,85.120003,47.930000,70.540001,27.346647,56.505001,82.860001,38.330002,77.180000,47.310001,62.970001,60.790001,158.500000,60.810001,55.290699,73.389999,192.350006,68.059998,115.339996,67.349998,205.570007,121.250000
2017-08-01,37.512501,72.580002,4.112250,47.327999,91.220001,147.360001,36.349998,50.160000,138.910141,13.710000,53.410000,111.379997,22.180000,76.769997,36.720001,9.237500,22.150000,7.360000,103.510002,36.290001,18.000000,39.730000,62.000000,58.000000,33.000000,22.690001,28.990000,93.029999,24.450001,227.000000,100.870003,85.239998,86.010002,47.209999,43.130001,83.150002,53.709999,93.599998,429.980011,18.110001,14.690000,35.220001,26.920000,13.320000,132.509995,192.229996,31.385199,70.379997,172.960007,230.770004,56.110001,75.699997,472.000000,167.607010,62.270000,153.199997,38.000000,71.086273,28.945000,49.809502,149.850006,154.039993,35.910000,59.480000,10.950000,34.759998,75.519997,73.010002,55.599998,35.360001,61.610001,105.129997,62.770000,66.650002,255.270004,36.080002,50.810947,91.099998,45.700001,26.833332,43.619999,121.690002,56.860001,105.650002,55.200001,71.699997,98.610001,133.130005,43.299999,194.750000,80.169998,110.779999,44.750000,42.450001,69.010002,61.529999,94.459999,68.820000,56.529999,48.660000,32.980000,113.099998,239.440002,121.919609,50.070000,55.720001,169.882950,129.020004,59.959999,74.260002,139.910004,163.570007,164.520004,157.479996,206.710007,110.169998,34.439999,116.559998,38.750000,169.860001,18.202999,110.610001,29.365559,37.806934,387.420013,116.919998,79.930000,24.379999,37.540001,79.150002,130.710007,36.980000,14.490000,49.799999,148.919998,131.429993,112.363335,57.150002,38.523563,105.110001,36.380001,119.199997,211.970001,36.642502,85.169998,48.529999,70.620003,27.496433,57.244999,82.739998,38.610001,77.300003,47.570000,63.110001,60.889999,164.580002,61.340000,55.949612,72.320000,192.119995,67.839996,117.589996,66.000000,202.830002,121.010002
2017-08-02,39.285000,72.260002,4.109750,47.382000,89.889999,147.130005,36.639999,49.770000,138.097519,13.370000,53.169998,109.129997,21.891666,76.040001,36.049999,8.966250,21.434000,7.274000,100.080002,34.500000,18.000000,39.730000,62.000000,58.000000,33.000000,22.190001,28.400000,93.110001,24.590000,226.270004,101.279999,85.300003,85.709999,47.330002,43.020000,82.610001,53.910000,94.220001,425.549988,18.070000,14.830000,35.619999,26.959999,13.320000,132.160004,193.000000,31.233397,70.709999,174.740005,241.089996,55.230000,75.839996,476.820007,192.461090,61.540001,157.550003,37.889999,70.313728,28.855000,49.794498,150.500000,156.589996,35.900002,59.380001,11.000000,34.820000,74.709999,72.970001,55.650002,35.255001,61.230000,103.489998,61.980000,65.720001,247.970001,36.450001,51.277367,91.040001,45.590000,26.843332,44.099998,121.360001,56.799999,105.589996,56.070000,71.620003,98.489998,131.970001,42.490002,193.509995,80.599998,110.459999,45.610001,42.849998,69.129997,61.369999,92.320000,68.500000,56.200001,47.910000,33.400002,113.089996,237.949997,122.303001,50.009998,55.700001,171.747498,128.979996,60.990002,74.099998,141.770004,165.220001,164.300003,157.779999,209.500000,111.260002,34.220001,115.029999,39.369999,169.300003,18.073999,108.669998,28.904835,37.497658,385.540009,116.830002,79.389999,25.010000,37.160000,78.820000,130.600006,36.869999,14.370000,49.799999,148.110001,132.899994,112.356667,56.880001,38.291317,106.209999,37.279999,123.120003,216.229996,36.685001,85.739998,49.779999,70.930000,27.403709,57.520000,82.699997,38.959999,77.860001,47.709999,63.639999,61.060001,161.369995,61.200001,55.329456,72.430000,191.289993,67.760002,117.129997,66.019997,202.220001,120.519997
2017-08-03,38.892502,72.150002,4.162000,47.014999,90.349998,147.789993,36.490002,50.230000,138.565964,13.240000,52.950001,107.879997,21.958332,76.099998,36.209999,9.003125,21.424000,7.280000,100.910004,35.040001,18.000000,39.730000,62.000000,58.000000,33.000000,22.820000,28.850000,92.500000,24.370001,223.990005,100.589996,85.540001,84.589996,47.259998,42.880001,82.650002,53.820000,93.769997,426.010010,18.030001,14.900000,35.220001,26.900000,13.160000,133.350006,194.770004,31.717268,70.989998,176.050003,248.839996,55.500000,74.370003,467.109985,193.054474,62.279999,154.029999,38.799999,70.266670,28.850000,49.346001,150.789993,154.720001,35.709999,59.689999,10.930000,34.770000,74.489998,73.529999,54.869999,34.799999,60.500000,103.660004,62.130001,65.540001,251.279999,36.330002,51.277367,90.860001,45.669998,26.956667,43.410000,121.680000,57.040001,105.540001,56.220001,71.599998,98.169998,134.729996,42.619999,193.039993,80.489998,109.430000,44.910000,42.029999,68.220001,61.549999,88.900002,68.500000,55.889999,44.060001,32.270000,113.559998,238.250000,123.453186,50.570000,56.110001,173.595322,129.509995,60.680000,73.610001,141.429993,165.529999,165.320007,157.740005,209.360001,111.519997,35.700001,116.309998,39.459999,168.589996,17.923000,109.120003,28.912388,37.207123,384.299988,118.849998,89.089996,24.740000,37.320000,79.610001,130.320007,36.590000,14.370000,49.799999,146.919998,132.619995,111.343330,57.110001,37.773224,104.669998,37.090000,120.150002,210.830002,36.884998,86.510002,49.360001,71.199997,27.417974,58.014999,83.120003,39.110001,78.400002,48.110001,64.110001,61.880001,161.949997,61.119999,55.271317,73.059998,187.809998,67.300003,115.750000,66.449997,200.339996,120.779999
2017-08-04,39.097500,72.680000,4.180250,47.289501,90.449997,147.710007,36.299999,49.959999,138.776291,13.120000,52.619999,108.389999,21.745001,76.610001,36.200001,10.753125,21.941999,7.368000,101.169998,35.330002,18.000000,39.730000,62.000000,58.000000,33.000000,23.010000,29.209999,93.660004,24.969999,229.789993,100.889999,85.970001,84.410004,48.080002,43.110001,82.790001,54.020000,95.099998,426.510010,18.400000,14.940000,35.619999,27.180000,13.300000,133.179993,194.880005,31.916510,70.989998,172.550003,245.929993,55.950001,73.160004,468.760010,189.173157,62.119999,154.539993,38.689999,70.082352,28.834999,49.379002,152.750000,153.820007,35.619999,60.279999,10.950000,35.270000,74.860001,74.110001,55.860001,35.080002,61.759998,105.019997,62.980000,65.720001,250.199997,36.590000,51.639076,90.669998,45.500000,26.826668,43.480000,121.320000,57.580002,104.860001,56.169998,71.480003,98.580002,134.490005,42.590000,193.820007,80.209999,110.110001,45.560001,41.990002,67.540001,62.090000,90.449997,68.529999,55.790001,45.220001,33.660000,114.349998,237.710007,123.549034,50.610001,56.580002,173.620407,129.750000,61.150002,74.529999,142.880005,164.899994,164.220001,160.160004,209.320007,112.050003,36.500000,118.370003,39.169998,169.619995,18.027000,107.690002,29.025681,37.113403,384.630005,117.220001,87.709999,23.730000,37.360001,79.199997,130.149994,36.150002,14.410000,49.799999,147.220001,132.899994,111.690002,57.480000,38.178169,105.010002,37.419998,121.839996,214.419998,36.687500,86.480003,48.790001,70.879997,27.225391,58.595001,82.800003,38.790001,78.080002,47.970001,64.089996,61.580002,164.529999,61.360001,55.668606,71.830002,187.869995,67.320000,115.199997,65.809998,201.490005,120.610001
2017-08-07,39.702499,72.400002,4.308750,47.287498,90.500000,148.440002,36.430000,49.639999,137.160614,13.430000,52.700001,109.820000,21.830000,77.150002,36.630001,10.859375,21.752001,7.366000,100.800003,35.430000,18.000000,39.730000,62.000000,58.000000,33.000000,23.440001,30.530001,94.019997,24.959999,232.919998,101.489998,85.849998,85.150002,48.310001,42.880001,83.370003,53.709999,94.449997,427.869995,18.320000,14.870000,35.349998,27.030001,13.280000,132.860001,194.779999,31.603416,71.220001,175.979996,249.619995,56.299999,73.440002,470.100006,194.143967,61.830002,156.470001,39.200001,72.074509,29.057501,49.613499,153.350006,154.970001,36.110001,61.759998,10.920000,35.299999,76.410004,75.529999,55.400002,35.340000,62.509998,106.169998,63.770000,65.830002,248.809998,36.410000,51.677151,91.440002,45.639999,27.093332,43.990002,121.419998,57.880001,105.650002,56.380001,71.739998,100.529999,135.500000,42.439999,194.970001,80.160004,109.779999,45.169998,41.450001,66.550003,61.830002,89.669998,68.000000,54.900002,44.389999,32.400002,114.709999,240.229996,122.830170,50.750000,55.369999,173.444809,129.960007,60.910000,73.989998,141.669998,165.820007,162.389999,160.029999,208.369995,111.860001,36.290001,118.099998,39.779999,171.979996,18.132999,106.349998,29.093657,37.122772,381.019989,116.959999,90.519997,24.250000,37.889999,79.059998,130.220001,36.169998,14.700000,49.799999,147.300003,131.949997,111.463333,57.860001,38.041203,105.139999,37.990002,120.820000,214.009995,36.772499,86.260002,49.000000,71.389999,27.261057,58.560001,83.500000,38.830002,77.919998,48.200001,64.300003,62.049999,166.369995,60.650002,55.668606,71.919998,188.440002,67.239998,114.559998,65.650002,201.080002,120.580002
2017-08-08,40.020000,72.790001,4.257500,47.209499,90.260002,147.809998,36.410000,49.099998,135.860428,13.110000,52.290001,108.349998,21.606667,76.820000,36.799999,10.621250,21.535999,7.304000,101.110001,35.150002,18.000000,39.730000,62.000000,58.000000,33.000000,23.559999,33.580002,93.680000,24.900000,232.050003,101.279999,85.940002,85.510002,47.930000,42.720001,83.190002,53.790001,94.349998,428.820007,18.350000,14.860000,35.340000,27.450001,13.350000,132.270004,194.899994,31.574953,71.470001,175.630005,250.220001,56.910000,73.269997,469.679993,192.227631,60.000000,153.259995,38.259998,68.243134,28.397499,49.492001,153.350006,154.919998,36.360001,61.480000,10.890000,35.389999,76.690002,75.750000,55.919998,35.750000,62.529999,103.949997,62.080002,64.870003,250.639999,36.250000,51.810413,91.580002,45.599998,27.196667,43.639999,121.440002,58.740002,105.099998,55.779999,71.699997,101.059998,134.649994,42.240002,194.679993,79.959999,110.349998,45.630001,41.029999,65.489998,61.349998,91.150002,67.790001,54.439999,44.119999,32.139999,114.410004,239.500000,122.494698,50.310001,54.810001,172.600327,132.020004,60.430000,72.989998,141.339996,165.600006,161.639999,159.820007,207.000000,111.889999,36.540001,117.379997,39.610001,171.229996,17.836000,106.980003,28.972811,37.413307,389.750000,116.500000,91.519997,24.299999,37.860001,78.589996,128.580002,35.740002,14.470000,49.799999,145.850006,131.240005,110.833336,57.549999,37.761311,103.400002,39.580002,118.389999,209.869995,36.837502,86.599998,49.119999,71.349998,27.253923,58.744999,84.059998,38.830002,77.959999,48.439999,64.730003,62.310001,164.089996,60.779999,55.523254,71.940002,188.550003,67.150002,113.769997,65.459999,200.679993,120.620003
2017-08-09,40.264999,72.470001,4.302750,47.004002,90.120003,148.350006,36.590000,49.060001,135.535370,12.830000,52.770000,107.449997,21.648333,76.849998,36.560001,10.466250,21.466000,7.340000,101.160004,35.439999,18.000000,39.730000,62.000000,58.000000,33.000000,23.670000,33.000000,93.529999,24.740000,231.009995,100.970001,85.690002,85.139999,47.650002,42.020000,83.180000,54.040001,94.279999,431.339996,18.120001,14.680000,35.029999,27.139999,13.170000,133.229996,194.830002,31.736242,72.019997,178.080002,254.960007,57.400002,73.900002,474.089996,193.803497,60.810001,152.580002,37.250000,66.529411,28.610001,49.100498,155.259995,154.919998,36.080002,61.070000,10.920000,35.279999,77.150002,74.919998,56.040001,35.630001,61.889999,101.349998,61.369999,65.230003,253.080002,36.369999,51.553410,91.919998,45.590000,27.203333,43.470001,121.610001,57.869999,105.250000,55.770000,71.570000,103.769997,134.210007,42.490002,195.389999,80.209999,110.889999,45.650002,41.290001,65.489998,61.660000,90.349998,66.930000,52.990002,43.580002,32.080002,114.339996,234.309998,123.213562,49.669998,54.689999,172.642136,132.410004,60.029999,73.139999,140.729996,165.639999,161.020004,159.399994,206.179993,112.410004,36.680000,115.309998,39.450001,171.179993,17.577999,102.830002,28.972811,38.078724,400.899994,116.110001,90.970001,23.600000,37.500000,78.820000,128.860001,36.099998,14.590000,49.799999,146.250000,132.360001,111.893333,57.139999,37.814907,103.370003,38.619999,117.879997,210.949997,36.810001,86.199997,48.849998,70.959999,26.890158,58.365002,83.260002,38.599998,77.839996,48.270000,64.470001,61.730000,163.410004,60.740002,55.697674,71.239998,189.270004,67.349998,114.410004,65.620003,200.880005,120.830002
2017-08-10,38.830002,71.410004,4.118500,46.179501,87.629997,144.919998,36.139999,48.099998,135.602295,12.120000,52.340000,104.980003,21.286667,75.650002,36.189999,10.293750,20.884001,7.222000,98.139999,34.779999,18.000000,39.730000,62.000000,58.000000,33.000000,22.959999,30.280001,92.190002,24.120001,225.500000,99.489998,84.559998,83.059998,46.299999,40.610001,82.849998,51.950001,92.500000,422.690002,17.620001,14.300000,33.709999,26.379999,12.810000,133.089996,192.570007,31.707781,70.440002,175.360001,251.669998,56.590000,72.699997,460.079987,189.348251,59.740002,148.539993,37.049999,65.615685,29.187500,47.846001,153.880005,156.619995,34.990002,59.779999,10.770000,34.880001,75.580002,73.080002,54.799999,35.130001,60.250000,99.519997,61.000000,63.930000,246.869995,35.889999,50.601536,91.739998,45.740002,26.886667,43.270000,121.070000,55.639999,105.300003,56.290001,71.550003,101.690002,133.940002,42.119999,194.690002,78.970001,110.110001,44.970001,40.509998,64.400002,61.340000,89.120003,66.199997,52.209999,42.610001,31.760000,113.150002,232.880005,121.248665,49.040001,54.009998,172.433105,127.779999,59.139999,71.650002,137.470001,162.210007,155.759995,155.830002,203.550003,110.919998,35.680000,111.620003,38.889999,167.399994,16.914000,101.349998,28.844412,38.172447,398.679993,113.989998,88.320000,23.000000,39.610001,77.930000,127.620003,36.439999,14.150000,49.799999,145.020004,130.229996,110.680000,56.540001,37.582661,101.330002,37.779999,114.709999,206.789993,36.930000,86.389999,48.810001,71.360001,26.918688,58.029999,83.639999,38.750000,77.820000,48.639999,64.660004,62.220001,161.149994,59.939999,55.251938,70.599998,189.050003,67.080002,112.849998,64.800003,200.649994,119.889999
2017-08-11,39.369999,72.500000,3.899000,46.504501,88.290001,146.470001,35.869999,48.240002,135.602295,12.230000,52.720001,108.010002,21.473333,76.269997,36.340000,10.355625,21.209999,7.296000,99.379997,35.459999,18.000000,39.730000,62.000000,58.000000,33.000000,23.780001,31.379999,91.419998,23.860001,224.149994,100.089996,84.290001,82.800003,45.650002,40.650002,82.790001,52.189999,92.080002,424.160004,17.520000,14.070000,33.389999,26.110001,12.720000,133.100006,193.020004,31.546490,70.629997,174.380005,249.990005,56.730000,72.400002,466.589996,188.959137,59.730000,153.779999,37.759998,66.894119,29.385000,48.399502,154.880005,157.300003,35.049999,60.070000,10.770000,34.930000,75.489998,73.500000,55.560001,35.535000,59.759998,99.400002,61.299999,64.419998,251.050003,36.090000,50.687202,91.339996,45.590000,26.799999,43.590000,120.639999,55.650002,105.199997,56.590000,71.260002,99.650002,134.309998,41.259998,195.649994,78.209999,109.230003,44.790001,40.020000,63.830002,61.130001,88.529999,66.150002,52.160000,42.389999,31.610001,112.849998,234.880005,120.769424,49.480000,54.139999,172.224075,126.699997,58.889999,71.480003,138.360001,161.660004,157.020004,155.649994,204.869995,111.440002,35.610001,111.540001,38.669998,168.080002,17.139999,101.989998,28.776436,38.528584,394.489990,115.449997,89.300003,22.910000,38.340000,77.750000,127.440002,36.529999,13.960000,49.799999,144.600006,129.809998,110.626663,55.369999,37.671986,100.730003,37.779999,114.199997,204.770004,36.794998,85.699997,48.419998,70.559998,26.747503,57.805000,82.870003,38.490002,77.389999,48.189999,63.840000,61.860001,157.889999,59.709999,54.728683,70.400002,188.509995,66.980003,111.820000,64.949997,198.630005,119.550003
2017-08-14,39.962502,73.589996,4.210000,46.946499,90.250000,149.160004,36.340000,48.849998,136.061188,12.760000,53.549999,108.900002,21.823334,77.279999,37.009998,10.612500,21.580000,7.410000,102.370003,35.980000,18.000000,39.730000,62.000000,58.000000,33.000000,24.030001,31.410000,92.489998,24.420000,227.360001,101.870003,85.470001,84.260002,46.509998,41.119999,83.839996,52.830002,93.519997,428.059998,17.910000,14.410000,34.220001,26.680000,12.960000,133.479996,193.710007,31.603416,70.820000,176.350006,250.250000,57.619999,72.809998,474.540009,189.494156,60.740002,154.490005,38.740002,66.380394,29.367500,49.165001,154.259995,157.259995,35.200001,60.709999,10.910000,35.470001,76.570000,74.620003,54.770000,34.810001,59.930000,100.070000,61.750000,64.919998,248.470001,36.619999,51.296402,91.650002,45.799999,26.900000,43.700001,121.690002,55.790001,105.940002,57.400002,71.449997,101.129997,135.570007,41.950001,197.190002,78.230003,108.709999,44.540001,39.910000,63.950001,61.240002,87.989998,66.790001,52.310001,41.570000,31.070000,113.709999,237.149994,121.536209,50.070000,54.720001,173.386292,128.570007,59.630001,72.480003,139.050003,163.960007,158.259995,156.240005,207.860001,113.690002,35.619999,112.199997,38.650002,170.750000,17.100000,101.400002,29.078550,39.268978,401.079987,117.110001,90.709999,22.900000,39.369999,78.400002,131.059998,36.020000,14.150000,49.799999,146.639999,131.460007,112.503334,55.720001,37.761311,102.559998,37.189999,115.169998,205.419998,37.014999,86.120003,48.639999,71.050003,26.818830,58.215000,82.550003,38.669998,77.680000,48.430000,64.050003,62.169998,160.339996,61.330002,55.542637,71.750000,191.570007,67.980003,114.849998,66.129997,200.539993,121.739998
2017-08-15,40.400002,73.220001,4.174500,46.903999,90.699997,150.360001,36.000000,48.830002,135.822174,13.020000,53.869999,109.800003,21.905001,78.230003,37.220001,10.661875,21.462000,7.362000,101.900002,36.369999,18.000000,39.730000,62.000000,58.000000,33.000000,23.610001,31.000000,92.730003,24.469999,227.589996,102.629997,86.790001,84.150002,46.430000,40.930000,83.900002,53.150002,93.820000,428.250000,17.910000,14.480000,33.990002,27.020000,13.000000,133.380005,194.500000,31.669828,70.339996,179.160004,246.830002,57.869999,73.120003,472.570007,188.638138,61.029999,152.720001,39.040001,65.858826,29.257500,49.137001,150.169998,157.619995,35.250000,58.970001,10.840000,35.540001,73.639999,73.440002,53.029999,35.080002,59.500000,100.400002,62.209999,64.459999,237.669998,36.779999,51.467739,92.199997,46.189999,26.923332,43.860001,122.230003,54.349998,105.900002,57.310001,71.800003,101.040001,136.300003,42.049999,198.699997,78.040001,108.570000,44.500000,39.549999,63.439999,60.619999,87.019997,67.150002,51.889999,41.540001,30.920000,113.650002,239.169998,120.481873,49.919998,55.200001,173.227432,127.180000,59.410000,72.309998,139.089996,164.119995,158.190002,155.589996,209.070007,114.180000,35.330002,111.989998,37.830002,171.000000,16.850000,101.510002,28.821753,38.894096,397.730011,117.430000,90.660004,22.760000,39.790001,78.290001,131.470001,35.770000,13.970000,49.799999,146.809998,131.149994,110.856667,55.570000,37.916145,102.940002,37.500000,116.610001,206.369995,37.262501,86.889999,48.959999,71.519997,26.990013,58.400002,83.050003,38.919998,77.900002,48.730000,64.470001,62.570000,157.490005,61.889999,55.203487,71.239998,192.070007,68.309998,115.129997,66.180000,201.580002,121.480003
2017-08-16,40.237499,73.650002,4.128750,47.213501,92.239998,151.800003,35.810001,49.250000,136.233276,12.630000,53.310001,110.489998,22.155001,79.089996,37.560001,10.854375,21.900000,7.438000,106.199997,37.459999,18.000000,39.730000,62.000000,58.000000,33.000000,24.590000,31.059999,92.089996,24.190001,225.610001,103.320000,87.389999,83.820000,46.009998,40.740002,84.139999,52.880001,93.040001,427.070007,17.980000,14.340000,33.950001,26.830000,13.000000,134.169998,193.770004,31.650854,70.419998,179.860001,247.360001,57.500000,73.349998,468.540009,188.861862,61.500000,151.369995,38.660000,66.788239,29.575001,48.909000,152.250000,158.899994,35.360001,60.669998,10.800000,35.750000,74.500000,74.440002,54.369999,35.794998,59.759998,100.300003,62.439999,64.820000,243.429993,36.830002,51.486778,92.440002,46.200001,26.993334,44.189999,122.330002,56.310001,106.040001,57.529999,71.930000,101.070000,136.940002,42.150002,198.570007,77.470001,106.839996,43.689999,39.320000,63.709999,59.700001,84.980003,65.989998,51.060001,40.630001,30.660000,114.120003,237.589996,120.290176,50.130001,55.310001,173.846161,126.629997,59.320000,72.669998,140.029999,164.029999,158.789993,154.380005,209.630005,114.760002,34.270000,111.970001,37.549999,170.000000,16.997999,102.199997,28.874622,38.650421,400.779999,119.250000,92.019997,22.600000,39.750000,78.660004,133.589996,36.130001,14.770000,49.799999,148.080002,132.410004,111.143333,56.730000,38.076931,103.739998,39.230000,116.089996,205.110001,37.494999,86.309998,48.990002,72.019997,27.196861,58.480000,83.440002,39.049999,78.239998,48.939999,64.570000,62.799999,157.949997,62.250000,55.823643,72.000000,191.199997,67.910004,116.489998,66.589996,199.009995,121.900002
2017-08-17,39.465000,72.400002,4.036750,46.382999,90.879997,148.229996,35.169998,48.549999,134.512421,12.340000,52.270000,107.889999,21.760000,76.760002,36.840000,10.691250,21.372000,7.304000,102.900002,36.910000,18.000000,39.730000,62.000000,58.000000,33.000000,24.250000,30.320000,90.650002,23.639999,221.419998,102.160004,86.089996,81.989998,45.090000,39.669998,82.610001,51.799999,91.790001,419.940002,17.790001,13.990000,32.810001,26.260000,12.640000,133.039993,192.699997,31.261860,69.849998,178.029999,247.660004,56.770000,72.339996,464.019989,185.992218,60.900002,148.539993,37.459999,66.513725,29.490000,48.028500,149.669998,157.889999,34.849998,60.150002,10.640000,35.000000,74.269997,74.339996,53.330002,35.125000,58.959999,97.839996,60.820000,63.970001,241.429993,36.049999,50.335011,92.070000,45.860001,26.566668,43.410000,122.279999,56.119999,107.849998,57.570000,71.300003,98.320000,137.169998,41.669998,197.080002,76.260002,105.919998,43.000000,38.689999,63.029999,58.919998,83.379997,64.550003,49.700001,39.889999,30.180000,113.139999,235.589996,118.612823,47.529999,53.150002,171.697327,123.980003,58.290001,71.720001,136.190002,161.259995,155.570007,151.279999,205.369995,112.919998,33.830002,111.820000,36.889999,166.910004,16.608999,101.379997,28.398792,37.741329,393.359985,116.470001,90.940002,22.240000,39.040001,77.650002,131.789993,36.049999,14.200000,49.799999,145.539993,130.229996,109.853333,54.349998,37.624344,102.680000,37.799999,114.110001,200.410004,37.152500,85.870003,47.919998,72.000000,26.818830,57.895000,83.019997,38.820000,78.120003,48.669998,64.059998,62.459999,157.199997,61.299999,55.416668,71.099998,190.380005,67.650002,115.489998,66.529999,197.729996,121.669998
2017-08-18,39.375000,72.489998,4.037500,46.308998,90.760002,147.970001,35.009998,48.619999,133.556412,12.370000,51.919998,108.559998,21.711666,77.220001,36.950001,10.750625,21.445999,7.330000,101.400002,36.340000,18.000000,39.730000,62.000000,58.000000,33.000000,24.860001,29.910000,90.739998,23.620001,222.149994,102.510002,85.379997,81.529999,45.389999,39.509998,82.300003,52.099998,92.419998,416.549988,17.590000,14.060000,33.060001,26.330000,12.660000,132.630005,190.820007,30.996204,69.959999,177.029999,247.279999,56.419998,72.110001,467.980011,184.163422,60.750000,148.130005,37.869999,66.466667,29.475000,47.923500,147.490005,157.759995,34.779999,59.470001,10.560000,34.830002,73.820000,74.250000,59.020000,35.235001,58.130001,98.029999,61.060001,63.970001,244.199997,35.689999,49.383141,92.470001,45.669998,26.436666,42.939999,121.389999,55.650002,107.339996,57.139999,71.019997,105.919998,137.729996,41.270000,197.880005,76.639999,106.480003,43.110001,38.990002,63.320000,59.150002,84.089996,64.750000,50.110001,40.310001,30.400000,113.919998,235.770004,117.654335,47.529999,53.169998,170.175583,117.309998,58.000000,71.199997,135.669998,161.380005,155.149994,150.789993,206.000000,113.339996,34.040001,111.860001,37.049999,167.410004,16.653999,100.699997,28.225077,37.975632,392.970001,116.879997,92.070000,22.490000,38.380001,76.760002,132.300003,35.830002,14.150000,49.799999,145.759995,130.110001,109.656670,54.110001,37.755356,102.080002,37.759998,113.970001,200.539993,37.482498,86.379997,48.299999,72.160004,27.097004,58.275002,83.529999,38.919998,78.690002,49.000000,64.589996,63.060001,153.580002,61.230000,55.087208,70.650002,188.990005,67.169998,114.860001,66.120003,196.289993,120.010002
